categoryid,parentid,level,name,avg_age,preferred_platform,engagement_score,full_path
1170,696,Sub-Category,1016,36,UpGrad,8.22725035250187,NA > NA > NA > NA
584,709,Sub-Category,1016,29,UpGrad,62.98497847747058,NA > NA > NA > NA
644,709,Sub-Category,1016,35,Coursera,26.247656624764204,NA > NA > NA > NA
1599,709,Sub-Category,1016,22,Coursera,63.4441104484722,NA > NA > NA > NA
364,711,Sub-Category,1016,30,UpGrad,56.762908888049424,NA > NA > NA > NA
1099,711,Sub-Category,1016,40,Coursera,80.35244934726506,NA > NA > NA > NA
1212,711,Sub-Category,1016,39,edX,80.12081999331713,NA > NA > NA > NA
176,713,Sub-Category,1016,35,edX,63.178313011303544,NA > NA > NA > NA
706,713,Sub-Category,1016,33,UpGrad,94.92540736682713,NA > NA > NA > NA
1312,713,Sub-Category,1016,34,Coursera,94.52852641697973,NA > NA > NA > NA
1344,713,Sub-Category,1016,23,UpGrad,56.4513657707721,NA > NA > NA > NA
1407,713,Sub-Category,1016,40,edX,97.54724295344204,NA > NA > NA > NA
1617,713,Sub-Category,1016,25,UpGrad,75.81293198745698,NA > NA > NA > NA
147,714,Sub-Category,1016,36,Coursera,67.37428528722376,NA > NA > NA > NA > NA
377,714,Sub-Category,1016,22,Coursera,78.32289538346231,NA > NA > NA > NA > NA
511,724,Sub-Category,1016,21,edX,32.465482875704765,NA > NA > NA
203,727,Sub-Category,1016,38,Coursera,8.786640712060034,NA > NA > NA
441,727,Sub-Category,1016,32,edX,0.9130382211878896,NA > NA > NA
776,727,Sub-Category,1016,22,UpGrad,77.44477414526045,NA > NA > NA
988,727,Sub-Category,1016,22,Coursera,5.724666314199567,NA > NA > NA
1118,727,Sub-Category,1016,35,Coursera,64.05577682889998,NA > NA > NA
1535,727,Sub-Category,1016,38,edX,10.866231378167868,NA > NA > NA
1537,727,Sub-Category,1016,23,edX,82.34899018425494,NA > NA > NA
1654,727,Sub-Category,1016,31,UpGrad,2.776101720519364,NA > NA > NA
1655,727,Sub-Category,1016,30,UpGrad,35.50392298493534,NA > NA > NA
1021,731,Sub-Category,1016,29,UpGrad,26.005502068437636,NA > NA > NA > NA
136,732,Sub-Category,1016,27,Coursera,51.1214587604627,NA > NA > NA > NA
458,732,Sub-Category,1016,22,Coursera,88.47691644914448,NA > NA > NA > NA
601,732,Sub-Category,1016,19,edX,4.699637088924646,NA > NA > NA > NA
1547,732,Sub-Category,1016,38,edX,99.62318658363074,NA > NA > NA > NA
657,736,Sub-Category,1016,24,UpGrad,38.42032630927861,NA > NA > NA
1168,736,Sub-Category,1016,38,edX,50.03237535711378,NA > NA > NA
340,745,Sub-Category,1016,19,edX,32.84927271306515,NA > NA > NA > NA
460,745,Sub-Category,1016,18,Coursera,54.35138549655676,NA > NA > NA > NA
1011,745,Sub-Category,1016,32,edX,84.03958920389414,NA > NA > NA > NA
1336,745,Sub-Category,1016,24,UpGrad,61.434217263013124,NA > NA > NA > NA
1386,745,Sub-Category,1016,30,edX,83.62314847763628,NA > NA > NA > NA
1464,745,Sub-Category,1016,24,edX,46.206276677548885,NA > NA > NA > NA
1542,745,Sub-Category,1016,23,Coursera,93.08689152821898,NA > NA > NA > NA
638,746,Sub-Category,1016,27,edX,14.42824297118932,NA > NA > NA > NA
1195,746,Sub-Category,1016,38,UpGrad,42.07460831385106,NA > NA > NA > NA
1693,746,Sub-Category,1016,21,edX,49.044224387034774,NA > NA > NA > NA
978,747,Sub-Category,1016,19,edX,26.17267237510532,NA > NA > NA > NA
19,750,Sub-Category,1016,30,edX,59.49147010687739,NA > NA > NA > NA
132,755,Sub-Category,1016,32,edX,71.87353291083127,NA > NA
190,755,Sub-Category,1016,24,Coursera,90.51273292861879,NA > NA
353,755,Sub-Category,1016,21,edX,53.52320538368076,NA > NA
994,755,Sub-Category,1016,24,edX,88.16215542610735,NA > NA
1010,755,Sub-Category,1016,31,UpGrad,28.175952658057213,NA > NA
1203,755,Sub-Category,1016,33,edX,41.500062588602304,NA > NA
1439,755,Sub-Category,1016,22,edX,2.4484998313710093,NA > NA
1601,755,Sub-Category,1016,40,edX,45.40233705192804,NA > NA
232,763,Sub-Category,1016,35,Coursera,43.673641490750015,NA > NA > NA
488,763,Sub-Category,1016,23,Coursera,11.152961011976004,NA > NA > NA
608,763,Sub-Category,1016,18,UpGrad,35.603457130491734,NA > NA > NA
735,763,Sub-Category,1016,27,UpGrad,81.16378348786384,NA > NA > NA
775,763,Sub-Category,1016,28,Coursera,96.83591732755303,NA > NA > NA
850,763,Sub-Category,1016,32,UpGrad,20.905257086269557,NA > NA > NA
898,763,Sub-Category,1016,27,edX,48.816106794402,NA > NA > NA
1166,763,Sub-Category,1016,19,UpGrad,20.462675928138196,NA > NA > NA
1194,763,Sub-Category,1016,30,Coursera,49.17225851677358,NA > NA > NA
1501,763,Sub-Category,1016,34,Coursera,26.707347203046083,NA > NA > NA
58,766,Sub-Category,1016,24,UpGrad,63.57534893322736,NA > NA > NA > NA
551,766,Sub-Category,1016,27,edX,3.9557836251333356,NA > NA > NA > NA
801,766,Sub-Category,1016,21,Coursera,85.90971566736698,NA > NA > NA > NA
1638,766,Sub-Category,1016,33,UpGrad,78.59720818232745,NA > NA > NA > NA
177,768,Sub-Category,1016,31,Coursera,25.15981493052095,NA > NA > NA
197,768,Sub-Category,1016,20,Coursera,58.048564218916,NA > NA > NA
344,768,Sub-Category,1016,39,edX,22.470283438451588,NA > NA > NA
375,768,Sub-Category,1016,38,UpGrad,75.03369664773345,NA > NA > NA
494,768,Sub-Category,1016,24,edX,62.58100038394332,NA > NA > NA
600,768,Sub-Category,1016,27,Coursera,6.499825092032552,NA > NA > NA
641,768,Sub-Category,1016,24,edX,0.412141066044569,NA > NA > NA
762,768,Sub-Category,1016,36,edX,47.08942756988108,NA > NA > NA
907,768,Sub-Category,1016,40,edX,92.99339025747031,NA > NA > NA
279,777,Sub-Category,1016,27,edX,86.35309021919966,NA > NA > NA > NA
349,777,Sub-Category,1016,27,edX,26.20602110400796,NA > NA > NA > NA
541,777,Sub-Category,1016,28,UpGrad,53.720968682318926,NA > NA > NA > NA
667,777,Sub-Category,1016,26,UpGrad,76.97340261656791,NA > NA > NA > NA
932,777,Sub-Category,1016,33,UpGrad,70.35817333962768,NA > NA > NA > NA
1197,777,Sub-Category,1016,19,edX,99.61667996831238,NA > NA > NA > NA
200,778,Sub-Category,1016,31,edX,62.3312761541456,NA > NA > NA > NA
549,781,Sub-Category,1016,32,edX,80.28562616091222,NA > NA > NA > NA > NA
748,781,Sub-Category,1016,32,edX,22.970409761182964,NA > NA > NA > NA > NA
758,781,Sub-Category,1016,23,edX,31.01716716773808,NA > NA > NA > NA > NA
1151,781,Sub-Category,1016,30,edX,40.77740600332618,NA > NA > NA > NA > NA
1636,785,Sub-Category,1016,30,Coursera,17.580233165062964,NA > NA > NA
173,788,Sub-Category,1016,35,Coursera,30.0054213963449,NA > NA > NA
587,791,Sub-Category,1016,33,UpGrad,30.38893893826753,NA > NA
602,791,Sub-Category,1016,29,edX,82.87776729557663,NA > NA
1229,791,Sub-Category,1016,37,Coursera,97.40975112654269,NA > NA
1423,791,Sub-Category,1016,35,edX,42.7677296102047,NA > NA
1495,791,Sub-Category,1016,33,Coursera,12.534488271921873,NA > NA
220,795,Sub-Category,1016,25,UpGrad,36.49274720810354,NA > NA > NA
275,795,Sub-Category,1016,30,UpGrad,46.88964493107051,NA > NA > NA
1351,795,Sub-Category,1016,38,UpGrad,81.93267385940999,NA > NA > NA
613,798,Sub-Category,1016,29,edX,7.335913251154125,NA > NA > NA
621,798,Sub-Category,1016,23,UpGrad,25.889264000579715,NA > NA > NA
819,798,Sub-Category,1016,33,UpGrad,76.73501651734114,NA > NA > NA
596,799,Sub-Category,1016,35,Coursera,12.737566977739334,NA > NA > NA > NA
1131,799,Sub-Category,1016,25,Coursera,78.26377474702895,NA > NA > NA > NA
866,803,Sub-Category,1016,27,edX,59.616850316524506,NA > NA
1326,803,Sub-Category,1016,38,UpGrad,66.43333067186177,NA > NA
792,805,Sub-Category,1016,22,edX,36.859487486071885,NA > NA > NA > NA
1173,805,Sub-Category,1016,20,edX,72.468574764207,NA > NA > NA > NA
1375,805,Sub-Category,1016,20,edX,48.169237142428756,NA > NA > NA > NA
1529,805,Sub-Category,1016,29,Coursera,36.87794762663543,NA > NA > NA > NA
606,810,Sub-Category,1016,38,edX,13.173051155172288,NA > NA > NA
943,810,Sub-Category,1016,40,edX,54.35980577021837,NA > NA > NA
1172,810,Sub-Category,1016,38,UpGrad,60.55696830153465,NA > NA > NA
1327,813,Sub-Category,1016,22,UpGrad,71.47258694749326,NA > NA > NA
951,825,Sub-Category,1016,36,UpGrad,74.10533500369638,NA > NA > NA > NA > NA
1659,825,Sub-Category,1016,29,edX,72.42925581522286,NA > NA > NA > NA > NA
984,827,Sub-Category,1016,36,edX,33.037346438504755,NA > NA > NA > NA
1208,827,Sub-Category,1016,40,UpGrad,2.4879406206309795,NA > NA > NA > NA
1616,827,Sub-Category,1016,31,edX,6.896428135223687,NA > NA > NA > NA
1627,827,Sub-Category,1016,24,UpGrad,54.54866113141179,NA > NA > NA > NA
67,835,Sub-Category,1016,39,UpGrad,46.54576622415334,NA > NA > NA > NA
1111,835,Sub-Category,1016,28,UpGrad,58.43725090380758,NA > NA > NA > NA
1176,835,Sub-Category,1016,32,UpGrad,13.016820792108774,NA > NA > NA > NA
818,852,Sub-Category,1016,37,Coursera,58.13954861368984,NA > NA > NA > NA > NA
926,852,Sub-Category,1016,22,edX,89.3554805777967,NA > NA > NA > NA > NA
1,854,Sub-Category,1016,32,edX,95.02957726363093,NA > NA > NA
320,854,Sub-Category,1016,36,Coursera,25.07694261148572,NA > NA > NA
737,854,Sub-Category,1016,37,UpGrad,99.58507381379604,NA > NA > NA
1286,854,Sub-Category,1016,34,edX,89.0443867770955,NA > NA > NA
1414,854,Sub-Category,1016,31,Coursera,4.552900046110153,NA > NA > NA
1581,854,Sub-Category,1016,34,Coursera,74.56114864908159,NA > NA > NA
352,859,Sub-Category,1016,35,Coursera,83.00463184714317,NA > NA
1216,859,Sub-Category,1016,22,Coursera,62.81778996344656,NA > NA
1473,859,Sub-Category,1016,37,Coursera,53.92951616086066,NA > NA
186,865,Sub-Category,1016,33,edX,63.69609192479402,NA > NA > NA
194,865,Sub-Category,1016,26,edX,97.1306839492172,NA > NA > NA
1175,865,Sub-Category,1016,28,UpGrad,31.839993642643094,NA > NA > NA
1518,865,Sub-Category,1016,36,Coursera,21.519658877514303,NA > NA > NA
93,866,Sub-Category,1016,30,UpGrad,94.27794420626014,NA > NA > NA
254,866,Sub-Category,1016,28,edX,63.43093104660511,NA > NA > NA
717,866,Sub-Category,1016,39,UpGrad,56.67219664901495,NA > NA > NA
888,866,Sub-Category,1016,28,Coursera,59.914491581730545,NA > NA > NA
902,866,Sub-Category,1016,18,edX,65.885014901869,NA > NA > NA
1082,866,Sub-Category,1016,34,Coursera,48.83459967095405,NA > NA > NA
1545,866,Sub-Category,1016,34,edX,67.76018980890512,NA > NA > NA
1635,866,Sub-Category,1016,18,UpGrad,6.005146983079612,NA > NA > NA
126,871,Sub-Category,1016,36,edX,88.00880261696875,NA > NA > NA
624,871,Sub-Category,1016,19,Coursera,90.33352809492499,NA > NA > NA
977,871,Sub-Category,1016,38,edX,87.28116971906275,NA > NA > NA
1187,871,Sub-Category,1016,22,UpGrad,41.831397148780525,NA > NA > NA
252,872,Sub-Category,1016,34,Coursera,6.664454843848944,NA > NA > NA
361,872,Sub-Category,1016,21,Coursera,21.64746995549649,NA > NA > NA
406,872,Sub-Category,1016,24,UpGrad,18.668322218582034,NA > NA > NA
426,872,Sub-Category,1016,40,Coursera,13.62318575847894,NA > NA > NA
1313,872,Sub-Category,1016,23,UpGrad,98.80042658187449,NA > NA > NA
1373,872,Sub-Category,1016,25,Coursera,45.389175158925354,NA > NA > NA
956,879,Sub-Category,1016,28,Coursera,64.45413876790553,NA > NA > NA
1002,879,Sub-Category,1016,23,edX,2.7508316095918417,NA > NA > NA
1256,879,Sub-Category,1016,37,Coursera,52.7509348699823,NA > NA > NA
1320,879,Sub-Category,1016,38,edX,5.982969794422388,NA > NA > NA
1530,879,Sub-Category,1016,26,UpGrad,72.40571919828653,NA > NA > NA
291,880,Sub-Category,1016,29,edX,15.801818761974573,NA > NA > NA > NA
388,880,Sub-Category,1016,28,UpGrad,58.89980006031692,NA > NA > NA > NA
843,880,Sub-Category,1016,37,edX,59.82887002173811,NA > NA > NA > NA
954,880,Sub-Category,1016,35,UpGrad,20.217056712135673,NA > NA > NA > NA
1369,880,Sub-Category,1016,38,Coursera,54.603771795518696,NA > NA > NA > NA
1438,880,Sub-Category,1016,23,Coursera,86.72096652444452,NA > NA > NA > NA
336,885,Sub-Category,1016,20,Coursera,68.23123160284013,NA > NA > NA
1632,885,Sub-Category,1016,27,Coursera,88.66497015114874,NA > NA > NA
1691,885,Sub-Category,1016,18,Coursera,34.45235397666693,NA > NA > NA
156,886,Sub-Category,1016,23,edX,70.36962483543903,NA > NA > NA > NA
1023,886,Sub-Category,1016,26,UpGrad,69.47929633315653,NA > NA > NA > NA
1553,886,Sub-Category,1016,26,Coursera,72.40605833940208,NA > NA > NA > NA
36,893,Sub-Category,1016,28,edX,69.84935305081308,NA > NA > NA > NA
75,893,Sub-Category,1016,32,Coursera,15.627178130671382,NA > NA > NA > NA
174,893,Sub-Category,1016,22,edX,8.96563776768744,NA > NA > NA > NA
241,893,Sub-Category,1016,21,UpGrad,83.0638435203582,NA > NA > NA > NA
285,893,Sub-Category,1016,19,UpGrad,12.593021243810654,NA > NA > NA > NA
496,893,Sub-Category,1016,37,UpGrad,40.307963895611465,NA > NA > NA > NA
654,893,Sub-Category,1016,25,edX,89.64653685688972,NA > NA > NA > NA
688,893,Sub-Category,1016,23,UpGrad,88.41212738770992,NA > NA > NA > NA
734,893,Sub-Category,1016,35,UpGrad,68.91181441023946,NA > NA > NA > NA
751,893,Sub-Category,1016,18,UpGrad,90.00098768156022,NA > NA > NA > NA
1183,893,Sub-Category,1016,22,Coursera,5.086134816519916,NA > NA > NA > NA
1462,893,Sub-Category,1016,39,edX,27.956375456415117,NA > NA > NA > NA
1679,893,Sub-Category,1016,22,edX,15.653221239335835,NA > NA > NA > NA
410,894,Sub-Category,1016,39,UpGrad,75.86418888531625,NA > NA > NA
604,894,Sub-Category,1016,30,UpGrad,56.76957631949335,NA > NA > NA
1418,896,Sub-Category,1016,38,edX,40.59040902648121,NA > NA > NA > NA
1442,896,Sub-Category,1016,39,edX,88.1693959934637,NA > NA > NA > NA
1677,896,Sub-Category,1016,28,UpGrad,17.084062634967268,NA > NA > NA > NA
120,897,Sub-Category,1016,19,UpGrad,62.770066084340215,NA > NA > NA > NA
1098,897,Sub-Category,1016,18,UpGrad,90.80793198663741,NA > NA > NA > NA
1317,897,Sub-Category,1016,40,Coursera,1.010609557852149,NA > NA > NA > NA
1540,897,Sub-Category,1016,35,UpGrad,32.113765785470605,NA > NA > NA > NA
1588,897,Sub-Category,1016,36,edX,50.74866742361337,NA > NA > NA > NA
1129,900,Sub-Category,1016,33,Coursera,20.459847548045218,NA > NA > NA > NA
368,901,Sub-Category,1016,22,UpGrad,87.67592464573681,NA > NA > NA
833,901,Sub-Category,1016,36,UpGrad,84.36994696967304,NA > NA > NA
1231,901,Sub-Category,1016,38,UpGrad,90.54999274667352,NA > NA > NA
45,903,Sub-Category,1016,39,Coursera,11.61441346630454,NA > NA > NA
474,903,Sub-Category,1016,28,Coursera,90.99671270232648,NA > NA > NA
1064,903,Sub-Category,1016,32,UpGrad,14.496080856770277,NA > NA > NA
1126,905,Sub-Category,1016,38,Coursera,89.36096914112568,NA > NA > NA > NA
1466,905,Sub-Category,1016,21,UpGrad,20.573167968541384,NA > NA > NA > NA
1475,905,Sub-Category,1016,33,edX,40.64211912918836,NA > NA > NA > NA
217,908,Sub-Category,1016,19,Coursera,74.4963887380436,NA > NA > NA > NA > NA
510,908,Sub-Category,1016,19,UpGrad,24.8923915438354,NA > NA > NA > NA > NA
685,908,Sub-Category,1016,35,Coursera,53.07554623577744,NA > NA > NA > NA > NA
719,908,Sub-Category,1016,40,Coursera,90.10279115755111,NA > NA > NA > NA > NA
346,920,Sub-Category,1016,19,edX,73.40697406325489,NA > NA > NA
777,920,Sub-Category,1016,39,edX,96.19305154774338,NA > NA > NA
799,920,Sub-Category,1016,22,UpGrad,27.20835218206048,NA > NA > NA
827,920,Sub-Category,1016,31,Coursera,76.16870182100683,NA > NA > NA
1035,920,Sub-Category,1016,25,edX,35.31098407693207,NA > NA > NA
1450,920,Sub-Category,1016,39,edX,88.3999845944345,NA > NA > NA
1487,920,Sub-Category,1016,26,edX,46.967139560729265,NA > NA > NA
1514,920,Sub-Category,1016,24,edX,15.838677086867392,NA > NA > NA
6,933,Sub-Category,1016,19,UpGrad,11.303987982682884,NA > NA > NA
118,933,Sub-Category,1016,27,edX,71.87182002235204,NA > NA > NA
204,933,Sub-Category,1016,31,UpGrad,82.52720502205193,NA > NA > NA
591,933,Sub-Category,1016,39,edX,88.41807493008673,NA > NA > NA
687,933,Sub-Category,1016,37,Coursera,92.9275831906125,NA > NA > NA
1364,933,Sub-Category,1016,38,UpGrad,46.108835749328136,NA > NA > NA
1387,933,Sub-Category,1016,24,UpGrad,89.86721893306822,NA > NA > NA
86,937,Sub-Category,1016,29,edX,88.09175761416554,NA > NA > NA > NA > NA
89,937,Sub-Category,1016,21,Coursera,77.68769725225866,NA > NA > NA > NA > NA
1620,937,Sub-Category,1016,33,Coursera,21.65152842644602,NA > NA > NA > NA > NA
682,938,Sub-Category,1016,39,edX,95.15262350905687,NA > NA > NA > NA
1171,938,Sub-Category,1016,34,Coursera,16.534182243049145,NA > NA > NA > NA
37,945,Sub-Category,1016,39,UpGrad,70.1950648566708,NA > NA > NA
43,945,Sub-Category,1016,22,edX,71.84187169186771,NA > NA > NA
128,945,Sub-Category,1016,24,UpGrad,62.265037815086544,NA > NA > NA
163,945,Sub-Category,1016,25,edX,78.68486689403653,NA > NA > NA
303,945,Sub-Category,1016,39,Coursera,21.207889961078763,NA > NA > NA
451,945,Sub-Category,1016,35,Coursera,54.02823279146105,NA > NA > NA
532,945,Sub-Category,1016,31,UpGrad,34.64767916593701,NA > NA > NA
912,945,Sub-Category,1016,40,edX,54.02399816084653,NA > NA > NA
962,945,Sub-Category,1016,27,edX,83.99963830597699,NA > NA > NA
1001,945,Sub-Category,1016,22,edX,12.935327854938805,NA > NA > NA
1052,945,Sub-Category,1016,19,Coursera,65.99618166219443,NA > NA > NA
1246,945,Sub-Category,1016,34,edX,11.91361469682306,NA > NA > NA
1437,945,Sub-Category,1016,33,UpGrad,38.15176773350686,NA > NA > NA
1649,945,Sub-Category,1016,26,edX,35.12097052298486,NA > NA > NA
1665,945,Sub-Category,1016,34,edX,56.48589967750013,NA > NA > NA
1068,947,Sub-Category,1016,36,UpGrad,72.6974673802033,NA > NA > NA > NA > NA
1306,947,Sub-Category,1016,25,UpGrad,50.48445672728121,NA > NA > NA > NA > NA
298,949,Sub-Category,1016,23,edX,2.642902615480125,NA > NA > NA > NA
817,949,Sub-Category,1016,22,edX,18.71869012247771,NA > NA > NA > NA
981,949,Sub-Category,1016,35,edX,35.42037832085043,NA > NA > NA > NA
1115,949,Sub-Category,1016,21,edX,9.031295659951866,NA > NA > NA > NA
193,950,Sub-Category,1016,20,Coursera,16.49298924021423,NA > NA > NA > NA > NA
944,950,Sub-Category,1016,39,UpGrad,13.196026952937245,NA > NA > NA > NA > NA
51,955,Sub-Category,1016,28,UpGrad,86.0925173619762,NA > NA > NA > NA
626,955,Sub-Category,1016,27,edX,74.30981784127653,NA > NA > NA > NA
1051,955,Sub-Category,1016,28,UpGrad,30.196449370123446,NA > NA > NA > NA
1192,955,Sub-Category,1016,38,edX,59.47202160023153,NA > NA > NA > NA
1213,955,Sub-Category,1016,30,edX,15.670026605948806,NA > NA > NA > NA
695,959,Sub-Category,1016,38,edX,25.116362376138568,NA > NA > NA > NA > NA
832,959,Sub-Category,1016,19,UpGrad,6.120486627332866,NA > NA > NA > NA > NA
434,968,Sub-Category,1016,38,UpGrad,94.37112836167216,NA > NA > NA
1496,968,Sub-Category,1016,24,UpGrad,86.62429605610669,NA > NA > NA
1541,968,Sub-Category,1016,32,Coursera,56.05016718618572,NA > NA > NA
206,986,Sub-Category,1016,28,edX,17.843661573715508,NA > NA > NA
330,986,Sub-Category,1016,32,edX,9.39917447976768,NA > NA > NA
499,986,Sub-Category,1016,28,Coursera,91.84344834648073,NA > NA > NA
562,986,Sub-Category,1016,21,edX,10.842671757563949,NA > NA > NA
766,986,Sub-Category,1016,18,UpGrad,48.9400781923905,NA > NA > NA
938,986,Sub-Category,1016,19,UpGrad,9.800862870179117,NA > NA > NA
1076,986,Sub-Category,1016,19,edX,98.89937583357096,NA > NA > NA
1318,986,Sub-Category,1016,28,Coursera,17.877848260104656,NA > NA > NA
592,989,Sub-Category,1016,31,Coursera,50.90873297303915,NA > NA > NA
666,989,Sub-Category,1016,40,Coursera,67.13441445026547,NA > NA > NA
696,989,Sub-Category,1016,25,UpGrad,7.248316565528512,NA > NA > NA
880,989,Sub-Category,1016,30,edX,63.641930907033384,NA > NA > NA
1211,989,Sub-Category,1016,33,UpGrad,80.50978616811335,NA > NA > NA
1291,989,Sub-Category,1016,37,Coursera,57.94709953479469,NA > NA > NA
1559,989,Sub-Category,1016,23,Coursera,81.15432234480977,NA > NA > NA
1361,990,Sub-Category,1016,26,UpGrad,81.5222182078287,NA > NA > NA > NA
1539,990,Sub-Category,1016,24,UpGrad,25.426309811882675,NA > NA > NA > NA
10,994,Sub-Category,1016,30,Coursera,30.899320053867996,NA > NA > NA
363,994,Sub-Category,1016,34,edX,68.28481839038432,NA > NA > NA
864,994,Sub-Category,1016,36,edX,13.693557353690267,NA > NA > NA
59,995,Sub-Category,1016,26,UpGrad,75.38352482952178,NA > NA > NA
262,995,Sub-Category,1016,22,Coursera,39.139911346137524,NA > NA > NA
723,995,Sub-Category,1016,20,UpGrad,43.78802019637078,NA > NA > NA
1618,995,Sub-Category,1016,38,Coursera,16.334020625799894,NA > NA > NA
202,1008,Sub-Category,1016,39,Coursera,32.56224470678717,NA > NA > NA > NA
992,1008,Sub-Category,1016,29,UpGrad,79.97570508159697,NA > NA > NA > NA
30,1009,Sub-Category,1016,30,UpGrad,73.17935593891889,NA > NA > NA
184,1009,Sub-Category,1016,33,edX,54.527164436876774,NA > NA > NA
198,1009,Sub-Category,1016,37,Coursera,86.76826036535203,NA > NA > NA
264,1009,Sub-Category,1016,33,edX,52.13038022629917,NA > NA > NA
284,1009,Sub-Category,1016,24,Coursera,68.02900591865182,NA > NA > NA
354,1009,Sub-Category,1016,36,edX,57.68525337334722,NA > NA > NA
447,1009,Sub-Category,1016,21,edX,91.08006989117712,NA > NA > NA
481,1009,Sub-Category,1016,40,Coursera,62.68337389919907,NA > NA > NA
501,1009,Sub-Category,1016,31,Coursera,94.31099281646311,NA > NA > NA
534,1009,Sub-Category,1016,22,Coursera,25.62542944215238,NA > NA > NA
728,1009,Sub-Category,1016,33,Coursera,76.22400789987296,NA > NA > NA
923,1009,Sub-Category,1016,23,Coursera,36.68935033492744,NA > NA > NA
976,1009,Sub-Category,1016,36,Coursera,43.9395516179502,NA > NA > NA
1287,1009,Sub-Category,1016,40,edX,10.145088145509362,NA > NA > NA
1310,1009,Sub-Category,1016,36,Coursera,21.305776946246624,NA > NA > NA
1358,1009,Sub-Category,1016,31,UpGrad,61.27786210272461,NA > NA > NA
1488,1009,Sub-Category,1016,38,Coursera,27.19229308422655,NA > NA > NA
1489,1009,Sub-Category,1016,23,UpGrad,85.49226857721806,NA > NA > NA
1510,1009,Sub-Category,1016,38,UpGrad,63.896716851741076,NA > NA > NA
1522,1009,Sub-Category,1016,32,Coursera,60.61849647667259,NA > NA > NA
1556,1009,Sub-Category,1016,31,UpGrad,45.29416465666145,NA > NA > NA
1644,1009,Sub-Category,1016,31,UpGrad,87.27462524548173,NA > NA > NA
439,1012,Sub-Category,1016,19,UpGrad,93.68659330066293,NA > NA > NA > NA
821,1012,Sub-Category,1016,28,Coursera,32.83356719184667,NA > NA > NA > NA
846,1012,Sub-Category,1016,31,Coursera,73.21861262898892,NA > NA > NA > NA
881,1012,Sub-Category,1016,40,UpGrad,96.90105053596199,NA > NA > NA > NA
891,1012,Sub-Category,1016,22,edX,37.80027509201318,NA > NA > NA > NA
947,1012,Sub-Category,1016,20,Coursera,5.977813573554158,NA > NA > NA > NA
1395,1012,Sub-Category,1016,36,Coursera,69.1049336688593,NA > NA > NA > NA
1576,1012,Sub-Category,1016,31,edX,30.370023869909346,NA > NA > NA > NA
815,1027,Sub-Category,1016,30,edX,89.64705341495574,NA > NA > NA
929,1027,Sub-Category,1016,36,edX,1.3523777481168509,NA > NA > NA
1065,1027,Sub-Category,1016,30,edX,55.99440161604434,NA > NA > NA
1147,1027,Sub-Category,1016,22,Coursera,89.55593209248036,NA > NA > NA
134,1028,Sub-Category,1016,21,Coursera,9.426893224008381,NA > NA > NA > NA
159,1028,Sub-Category,1016,25,edX,65.43324361555278,NA > NA > NA > NA
229,1028,Sub-Category,1016,19,Coursera,68.65038778632879,NA > NA > NA > NA
662,1028,Sub-Category,1016,26,Coursera,18.351246672682464,NA > NA > NA > NA
1367,1028,Sub-Category,1016,18,Coursera,62.71983808837831,NA > NA > NA > NA
109,1031,Sub-Category,1016,26,edX,62.43508744519204,NA > NA > NA > NA
516,1031,Sub-Category,1016,29,Coursera,19.00235542561859,NA > NA > NA > NA
1274,1031,Sub-Category,1016,29,UpGrad,13.473985041491687,NA > NA > NA > NA
576,1034,Sub-Category,1016,22,UpGrad,68.8311638077721,NA > NA > NA
1301,1034,Sub-Category,1016,37,Coursera,7.439034362323582,NA > NA > NA
1307,1036,Sub-Category,1016,28,UpGrad,47.86366431508213,NA > NA > NA > NA
394,1041,Sub-Category,1016,33,Coursera,21.894155465997756,NA > NA > NA > NA > NA
684,1041,Sub-Category,1016,22,edX,77.55769407376647,NA > NA > NA > NA > NA
958,1041,Sub-Category,1016,37,edX,14.469565846957266,NA > NA > NA > NA > NA
1392,1041,Sub-Category,1016,20,UpGrad,47.779543371871114,NA > NA > NA > NA > NA
716,1056,Sub-Category,1016,39,Coursera,71.93645862862468,NA > NA > NA
834,1056,Sub-Category,1016,36,edX,35.82758919801563,NA > NA > NA
1289,1056,Sub-Category,1016,27,Coursera,23.4696704428643,NA > NA > NA
1345,1056,Sub-Category,1016,29,Coursera,2.527560479938984,NA > NA > NA
513,1057,Sub-Category,1016,39,edX,12.145248986780643,NA > NA
813,1057,Sub-Category,1016,20,UpGrad,83.54778597131371,NA > NA
473,1058,Sub-Category,1016,22,UpGrad,31.557809049263597,NA > NA > NA > NA
531,1058,Sub-Category,1016,39,edX,70.70160452276468,NA > NA > NA > NA
357,1065,Sub-Category,1016,32,Coursera,25.627504801377654,NA > NA > NA > NA
982,1065,Sub-Category,1016,19,Coursera,2.7870148420333862,NA > NA > NA > NA
1042,1065,Sub-Category,1016,21,edX,79.3549929978326,NA > NA > NA > NA
1045,1065,Sub-Category,1016,35,Coursera,29.46175979450345,NA > NA > NA > NA
167,1066,Sub-Category,1016,36,Coursera,59.272665437310934,NA > NA > NA > NA
260,1066,Sub-Category,1016,40,UpGrad,95.4659927636385,NA > NA > NA > NA
572,1066,Sub-Category,1016,19,edX,83.04721245076507,NA > NA > NA > NA
655,1066,Sub-Category,1016,35,edX,22.306070593185723,NA > NA > NA > NA
793,1066,Sub-Category,1016,25,UpGrad,88.3480942575261,NA > NA > NA > NA
